번호,시군구명,동명,리명,도로명,교차로명,위도,경도
4676,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18040983,129.0510846
4677,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18039413,129.0511120
4678,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18037600,129.0511348
4679,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18043815,129.0510973
4680,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18043587,129.0509919
4681,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18042016,129.0510193
4682,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18040204,129.0510420
4683,부산진구,초읍동,,성지로113번가길 47,초읍대진약국,35.18065437,129.0507327
4684,부산진구,초읍동,,성지로 136,,35.18079512,129.0504694
4685,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18032114,129.0513257
4686,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18033437,129.0513066
4687,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18034845,129.0512839
4688,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18015752,129.0515078
4689,부산진구,초읍동,,성지로137번길 36,초읍대진약국,35.18030074,129.0513060
4690,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18031397,129.0512870
4691,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18032805,129.0512643
4692,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18034432,129.0513452
4693,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18035755,129.0513261
4694,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.18037162,129.0513034
4695,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.17995766,129.0518933
4696,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.17997616,129.0518714
4697,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.17999436,129.0518476
4698,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.17993799,129.0518700
4699,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.17995648,129.0518481
4700,부산진구,초읍동,,성지로137번길 48,초읍대진약국,35.17997468,129.0518243
4701,부산진구,양정동,,,,35.17114680,129.0697638
4702,부산진구,양정동,,양지로5번길 12,(성모여고)롯데리아 양정점,35.17040465,129.0691725
4703,부산진구,양정동,,양지로5번길 12,(성모여고)롯데리아 양정점,35.17037496,129.0691517
4704,부산진구,전포동,,양지로 4,,35.16958947,129.0685236
4705,부산진구,전포동,,중앙대로 889-10,,35.16955993,129.0685044
4706,부산진구,양정동,,,,35.17403758,129.0719810
4707,부산진구,양정동,,,,35.17408124,129.0720138
4708,부산진구,양정동,,,,35.17411726,129.0720019
4709,부산진구,양정동,,,,35.17400395,129.0719896
4710,부산진구,양정동,,,,35.17395951,129.0719549
4711,부산진구,양정동,,,,35.17392679,129.0719629
4712,부산진구,양정동,,연수로 29,동의의료원,35.17402599,129.0740774
4713,부산진구,양정동,,연수로 29,동의의료원,35.17363932,129.0730867
4714,부산진구,양정동,,연수로 29,동의의료원,35.17366399,129.0730718
4715,부산진구,양정동,,연수로 29,동의의료원,35.17370211,129.0730935
4716,부산진구,양정동,,연수로 29,동의의료원,35.17368764,129.0730582
4717,부산진구,양정동,,,,35.17585592,129.0677926
4718,부산진구,양정동,,,,35.17388482,129.0719274
4719,부산진구,양정동,,중앙대로941번길 11,양정로타리,35.17311044,129.0717017
4720,부산진구,양정동,,중앙대로941번길 11,양정로타리,35.17313587,129.0716883
4721,부산진구,양정동,,중앙대로941번길 11,양정로타리,35.17315742,129.0716767
4722,부산진구,양정동,,,양정로타리,35.17335285,129.0715403
4723,부산진구,양정동,,중앙대로941번길 11,양정로타리,35.17328160,129.0715190
4724,부산진구,양정동,,중앙대로941번길 11,양정로타리,35.17321200,129.0714994
4725,부산진구,양정동,,중앙대로941번길 11,양정로타리,35.17312851,129.0714709
4726,부산진구,양정동,,동평로 409,양정로타리,35.17318362,129.0711769
4727,부산진구,양정동,,동평로 409,양정로타리,35.17315453,129.0711463
4728,부산진구,양정동,,동평로 414,양정로타리,35.17257440,129.0707823
4729,부산진구,양정동,,동평로420번길 18,양정로타리,35.17253976,129.0707910
4730,부산진구,양정동,,동평로420번길 18,,35.17250602,129.0708015
4731,부산진구,양정동,,동평로420번길 18,,35.17246994,129.0708094
4732,부산진구,양정동,,,백조아파트,35.17414464,129.0686728
4733,부산진구,양정동,,,백조아파트,35.17412708,129.0686996
4734,부산진구,양정동,,,백조아파트,35.17416504,129.0686865
4735,부산진구,양정동,,,백조아파트,35.17414749,129.0687133
4736,부산진구,양정동,,,백조아파트,35.17418470,129.0687086
4737,부산진구,양정동,,,백조아파트,35.17416715,129.0687354
4738,부산진구,양정동,,,백조아파트,35.17354635,129.0700121
4739,부산진구,양정동,,,백조아파트,35.17356378,129.0699793
4740,부산진구,양정동,,,백조아파트,35.17352358,129.0699980
4741,부산진구,양정동,,,백조아파트,35.17354101,129.0699651
4742,부산진구,양정동,,화지로 6,교육위원회,35.17484661,129.0641009
4743,부산진구,양정동,,화지로 6,교육위원회,35.17484831,129.0640625
4744,부산진구,양정동,,화지로 6,교육위원회,35.17487566,129.0641057
4745,부산진구,양정동,,화지로 6,교육위원회,35.17487737,129.0640673
4746,부산진구,양정동,,화지로 6,교육위원회,35.17490790,129.0641108
4747,부산진구,양정동,,화지로 6,교육위원회,35.17490961,129.0640724
4748,부산진구,양정동,,화지로 6,교육위원회,35.17493482,129.0641110
4749,부산진구,양정동,,화지로 6,교육위원회,35.17493653,129.0640726
4750,부산진구,양정동,,중앙대로 984,양정2PB앞,35.17626551,129.0738753
4751,부산진구,양정동,,중앙대로 984,양정2PB앞,35.17629059,129.0738929
4752,부산진구,양정동,,연수로11번길 87,,35.17671902,129.0742360
4753,부산진구,양정동,,연수로11번길 87,,35.17674467,129.0742559
4754,부산진구,양정동,,중앙대로 984,양정2PB앞,35.17629334,129.0738558
4755,부산진구,양정동,,중앙대로 984,양정2PB앞,35.17626296,129.0738339
4756,부산진구,양정동,,중앙대로979번길 17-11,양정2PB앞,35.17623379,129.0738105
4757,부산진구,양정동,,중앙대로 984,양정2PB앞,35.17630833,129.0738298
4758,부산진구,양정동,,중앙대로 984,양정2PB앞,35.17627796,129.0738079
4759,부산진구,양정동,,,양정2PB앞,35.17624879,129.0737845
4760,부산진구,양정동,,중앙대로 969,양정2PB앞,35.17559847,129.0733394
4761,부산진구,양정동,,중앙대로 969,양정2PB앞,35.17562368,129.0733600
4762,부산진구,양정동,,중앙대로 969,양정2PB앞,35.17565631,129.0733840
4763,부산진구,양정동,,중앙대로 969,양정2PB앞,35.17580080,129.0733533
4764,부산진구,양정동,,중앙대로 969,양정2PB앞,35.17576642,129.0733608
4765,부산진구,양정동,,중앙대로 969,양정2PB앞,35.17572924,129.0733711
4766,부산진구,양정동,,중앙대로 969,양정2PB앞,35.17568747,129.0733746
4767,부산진구,양정동,,중앙대로 969,양정2PB앞,35.17558236,129.0733633
4768,부산진구,양정동,,중앙대로 969,양정2PB앞,35.17560798,129.0733836
4769,부산진구,양정동,,중앙대로 969,양정2PB앞,35.17563660,129.0734083
4770,부산진구,범천동,,범일로153번길 13,,35.14399484,129.0592211
4771,부산진구,범천동,,범일로153번길 13,,35.14396412,129.0592558
4772,부산진구,범천동,,,,35.14393297,129.0592873
4773,부산진구,부전동,,,,35.15428095,129.0592562
4774,강서구,녹산동,,,,35.12284575,128.8953164
4775,부산진구,부전동,,,,35.15430855,129.0592568
4776,부산진구,부전동,,서면로68번길 52,,35.15426741,129.0590534
4777,부산진구,연지동,,성지로 21-2,연지수명약국,35.17335718,129.0548967
4778,부산진구,연지동,,,연지수명약국,35.17375838,129.0548538
4779,부산진구,연지동,,,연지수명약국,35.17431557,129.0548058
4780,부산진구,연지동,,성지로46번길 20,연지수명약국,35.17493608,129.0547442
4781,부산진구,가야동,,,동의대전철역,35.15417699,129.0324753
4782,부산진구,가야동,,,동의대전철역,35.15414620,129.0324837
4783,부산진구,가야동,,,동의대전철역,35.15411922,129.0324913
4784,부산진구,가야동,,,동의대전철역,35.15408924,129.0324985
4785,부산진구,가야동,,,동의대전철역,35.15406607,129.0325430
4786,부산진구,가야동,,,동의대전철역,35.15405916,129.0325093
4787,부산진구,가야동,,,동의대전철역,35.15376346,129.0318038
4788,부산진구,가야동,,,동의대전철역,35.15376928,129.0318422
4789,부산진구,가야동,,,동의대전철역,35.15379863,129.0318371
4790,부산진구,가야동,,,,35.15389646,129.0308953
4791,부산진구,가야동,,,,35.15385559,129.0308250
4792,부산진구,가야동,,,동의대전철역,35.15383592,129.0317077
4793,부산진구,가야동,,,동의대전철역,35.15384570,129.0317471
4794,부산진구,가야동,,,동의대전철역,35.15389155,129.0318630
4795,부산진구,가야동,,,동의대전철역,35.15382957,129.0318388
4796,부산진구,가야동,,,동의대전철역,35.15384912,129.0317870
4797,동구,범일동,,중앙대로548번길 6,,35.14383122,129.0561245
4798,부산진구,가야동,,,동의대전철역,35.15385749,129.0318298
4799,부산진구,가야동,,,,35.15432000,129.0336280
4800,부산진구,가야동,,,,35.15428231,129.0335880
4801,부산진구,가야동,,,,35.15425291,129.0335837
4802,부산진구,가야동,,,,35.15424518,129.0335436
4803,부산진구,가야동,,,,35.15440902,129.0338024
4804,부산진구,가야동,,,,35.15440207,129.0337643
4805,부산진구,가야동,,,,35.15439589,129.0337237
4806,부산진구,가야동,,,,35.15435596,129.0336756
4807,부산진구,초읍동,,,초읍시민도서관,35.18327801,129.0512115
4808,부산진구,초읍동,,,초읍시민도서관,35.18326164,129.0511928
4809,부산진구,초읍동,,,초읍시민도서관,35.18324479,129.0511723
4810,부산진구,초읍동,,,초읍시민도서관,35.18322718,129.0511501
4811,부산진구,초읍동,,,초읍시민도서관,35.18320600,129.0511265
4812,부산진구,초읍동,,,초읍시민도서관,35.18253691,129.0500001
4813,부산진구,초읍동,,,,35.18249572,129.0500030
4814,부산진구,초읍동,,,,35.18245982,129.0500010
4815,부산진구,초읍동,,,,35.18242551,129.0500020
4816,부산진구,초읍동,,,초읍시민도서관,35.18318684,129.0511535
4817,부산진구,초읍동,,,초읍시민도서관,35.18320547,129.0511766
4818,부산진구,초읍동,,,초읍시민도서관,35.18322256,129.0511953
4819,부산진구,초읍동,,,초읍시민도서관,35.18324100,129.0512176
4820,부산진구,초읍동,,,초읍시민도서관,35.18325657,129.0512394
4821,부산진구,당감동,,,경원고삼거리,35.16418934,129.0314393
4822,부산진구,당감동,,,경원고삼거리,35.16420685,129.0314130
4823,부산진구,당감동,,,경원고삼거리,35.16453192,129.0318381
4824,부산진구,초읍동,,새싹로265번길 10,,35.17906804,129.0477149
4825,부산진구,초읍동,,새싹로265번길 10,,35.17903836,129.0477217
4826,부산진구,초읍동,,,,35.17850902,129.0478661
4827,부산진구,초읍동,,,,35.17848048,129.0478723
4828,부산진구,초읍동,,초읍천로108번길 90,초읍창곡시장입구,35.17780409,129.0480565
4829,부산진구,초읍동,,초읍천로108번길 90,초읍창곡시장입구,35.17777333,129.0480645
4830,부산진구,초읍동,,새싹로 230,초읍창곡시장입구,35.17740964,129.0482212
4831,부산진구,초읍동,,새싹로 230,초읍창곡시장입구,35.17743681,129.0482125
4832,부산진구,부암동,,,,35.16580973,129.0460864
4833,부산진구,부암동,,,,35.16584019,129.0460923
4834,부산진구,부암동,,,,35.16583477,129.0459091
4835,부산진구,부암동,,,,35.16586715,129.0459188
4836,부산진구,부암동,,,,35.16587105,129.0456729
4837,부산진구,부암동,,,,35.16590132,129.0456794
4838,부산진구,부암동,,,세민약국,35.16617521,129.0437341
4839,부산진구,부전동,,서면로68번길 52,,35.15423100,129.0590516
4840,부산진구,부전동,,서면로68번길 52,,35.15419583,129.0590529
4841,부산진구,부전동,,서면로68번길 52,,35.15415958,129.0590529
4842,부산진구,부전동,,서면로68번길 51,,35.15412705,129.0590542
4843,부산진구,전포동,,전포대로275번길 67,,35.16290333,129.0632052
4844,부산진구,전포동,,전포대로298번길 15,,35.16398439,129.0653566
4845,부산진구,전포동,,전포대로298번길 15,,35.16398659,129.0653989
4846,부산진구,전포동,,전포대로298번길 15,,35.16373822,129.0653811
4847,부산진구,전포동,,전포대로298번길 15,,35.16374236,129.0654193
4848,부산진구,전포동,,전포대로298번길 15,전포한신아파트,35.16363177,129.0653150
4849,부산진구,전포동,,전포대로298번길 15,전포한신아파트,35.16363439,129.0653493
4850,부산진구,전포동,,전포대로298번길 15,전포한신아파트,35.16293426,129.0654237
4851,부산진구,범전동,,,,35.16429609,129.0549792
4852,부산진구,전포동,,전포대로298번길 15,전포한신아파트,35.16296717,129.0654232
4853,부산진구,전포동,,전포대로298번길 15,전포한신아파트,35.16298810,129.0654934
4854,부산진구,전포동,,전포대로298번길 15,전포한신아파트,35.16298195,129.0654603
4855,부산진구,전포동,,동성로118번길 43,전포한신아파트,35.16275209,129.0655041
4856,부산진구,전포동,,동성로118번길 43,전포한신아파트,35.16275058,129.0654649
4857,부산진구,전포동,,동성로118번길 43,전포한신아파트,35.16272052,129.0654286
4858,부산진구,전포동,,동성로118번길 43,전포한신아파트,35.16275035,129.0654286
4859,부산진구,전포동,,거제대로 14-1,,35.16905320,129.0680366
4860,부산진구,전포동,,거제대로 14-1,,35.16906861,129.0680092
4861,부산진구,전포동,,중앙대로 861,송공로타리,35.16866726,129.0673912
4862,부산진구,전포동,,,송공로타리,35.16860098,129.0673692
4863,부산진구,전포동,,,송공로타리,35.16853003,129.0673451
4864,부산진구,전포동,,,,35.16763421,129.0673642
4865,부산진구,전포동,,,,35.16761522,129.0673947
4866,부산진구,전포동,,,,35.16751376,129.0673617
4867,부산진구,전포동,,,,35.16749642,129.0673930
4868,부산진구,전포동,,전포대로306번길 46,,35.16691560,129.0661394
4869,부산진구,전포동,,전포대로306번길 46,,35.16693136,129.0661069
4870,부산진구,전포동,,양성로 5-1,,35.16694913,129.0660774
4871,부산진구,전포동,,양성로 5-1,,35.16696408,129.0660470
4872,부산진구,전포동,,양성로6번길 37-4,송공로타리,35.16792263,129.0669418
4873,부산진구,전포동,,양성로6번길 37-4,송공로타리,35.16793838,129.0669093
4874,부산진구,전포동,,양성로6번길 37-4,송공로타리,35.16795615,129.0668798
