id,sigun_gu,lat,lon,geom,facility_type
581,연제구,129.0787265,35.19255455,,7
582,연제구,129.0598912,35.18824149,,7
583,연제구,129.0569195,35.18774412,,7
584,연제구,129.0604901,35.18843489,,7
585,연제구,129.0601713,35.18829871,,7
586,연제구,129.0564775,35.18749704,,7
587,연제구,129.0611756,35.18878357,,7
588,연제구,129.0625381,35.18945868,,7
589,연제구,129.0621331,35.18946308,,7
590,연제구,129.0625991,35.18964275,,7
591,연제구,129.0676597,35.19131239,,7
592,연제구,129.0655286,35.19054597,,7
593,연제구,129.0656779,35.19075125,,7
594,연제구,129.0674486,35.1915042,,7
595,연제구,129.067315,35.19137831,,7
596,연제구,129.0671296,35.19103236,,7
597,연제구,129.0672405,35.19093148,,7
598,연제구,129.0667865,35.19083766,,7
599,연제구,129.0670282,35.19070658,,7
600,연제구,129.067497,35.19053302,,7
601,연제구,129.0677201,35.19067761,,7
602,연제구,129.070313,35.1902821,,7
603,연제구,129.068336,35.19101181,,7
604,연제구,129.0679378,35.19099459,,7
605,연제구,129.0719838,35.18946569,,7
606,연제구,129.0718692,35.18972158,,7
607,연제구,129.0720549,35.18965056,,7
608,연제구,129.0728978,35.18885275,,7
609,연제구,129.0732489,35.18823046,,7
610,연제구,129.0739529,35.18884378,,7
611,연제구,129.0734833,35.18875403,,7
612,연제구,129.0737612,35.18825584,,7
613,연제구,129.0744169,35.18848912,,7
614,연제구,129.0743793,35.1887373,,7
615,연제구,129.0745212,35.18830811,,7
616,연제구,129.0742587,35.18830262,,7
617,연제구,129.0766303,35.18780153,,7
618,연제구,129.0792642,35.18689246,,7
619,연제구,129.0778852,35.18738779,,7
620,연제구,129.0796926,35.18673426,,7
621,부산진구,129.0406265,35.1554479,,7
622,부산진구,129.0411698,35.15554597,,7
623,부산진구,129.0464246,35.15651566,,7
624,부산진구,129.0467574,35.15644341,,7
625,부산진구,129.0464605,35.15628067,,7
626,부산진구,129.0459553,35.15640566,,7
627,북구,129.0047065,35.21559683,,7
628,부산진구,129.0568166,35.1574806,,7
629,부산진구,129.0568523,35.1574362,,7
630,부산진구,129.0555403,35.15771007,,7
631,부산진구,129.0561829,35.15771455,,7
632,부산진구,129.0573986,35.1577236,,7
633,부산진구,129.0570074,35.15771941,,7
634,부산진구,129.056672,35.15775667,,7
635,부산진구,129.0588699,35.15783472,,7
636,부산진구,129.058694,35.15804794,,7
637,부산진구,129.0633442,35.17488396,,7
638,부산진구,129.058565,35.15781764,,7
639,부산진구,129.0590915,35.15793916,,7
640,부산진구,129.0588786,35.15818294,,7
641,부산진구,129.0621677,35.1613705,,7
642,부산진구,129.0595193,35.15794549,,7
643,부산진구,129.0644144,35.16378541,,7
644,부산진구,129.0642917,35.16376278,,7
645,부산진구,129.0637799,35.16387333,,7
646,부산진구,129.064283,35.16402406,,7
647,부산진구,129.0642777,35.16483353,,7
648,부산진구,129.0681197,35.16908914,,7
