번호,시군구명,동명,리명,도로명,교차로명,경도,위도
634,영도구,청학동,,해양로135번길 15,늘푸른레미콘,129.0683530,35.09354315
635,영도구,청학동,,,늘푸른레미콘,129.0682786,35.09380938
636,영도구,청학동,,,늘푸른레미콘,129.0688352,35.09339197
637,영도구,청학동,,,형제ENG앞,129.0660249,35.09519037
638,영도구,청학동,,,형제ENG앞,129.0649060,35.09569998
639,영도구,청학동,,,형제ENG앞,129.0649211,35.09571096
640,영도구,청학동,,,형제ENG앞,129.0648143,35.09569408
641,영도구,청학동,,,형제ENG앞,129.0649957,35.09571339
642,영도구,청학동,,,형제ENG앞,129.0650720,35.09555098
643,영도구,청학동,,,형제ENG앞,129.0649404,35.09578682
644,영도구,청학동,,,형제ENG앞,129.0661217,35.09510957
645,영도구,청학동,,,형제ENG앞,129.0662330,35.09515667
646,영도구,청학동,,,형제ENG앞,129.0662194,35.09513650
647,영도구,청학동,,,형제ENG앞,129.0664691,35.09507160
648,영도구,청학동,,,형제ENG앞,129.0664179,35.09499884
649,영도구,청학동,,,형제ENG앞,129.0665172,35.09511322
650,영도구,청학동,,,형제ENG앞,129.0665528,35.09492437
651,영도구,청학동,,,형제ENG앞,129.0666577,35.09495858
652,영도구,청학동,,,형제ENG앞,129.0667130,35.09488458
653,영도구,청학동,,,형제ENG앞,129.0666931,35.09486723
654,영도구,청학동,,,형제ENG앞,129.0670602,35.09463355
655,영도구,청학동,,,형제ENG앞,129.0670368,35.09461383
656,영도구,청학동,,,형제ENG앞,129.0669795,35.09455667
657,영도구,청학동,,,형제ENG앞,129.0664820,35.09490076
658,영도구,청학동,,,형제ENG앞,129.0671331,35.09450301
659,영도구,청학동,,,형제ENG앞,129.0669721,35.09462301
660,영도구,청학동,,,형제ENG앞,129.0668617,35.09482909
661,영도구,청학동,,,형제ENG앞,129.0671343,35.09461786
662,영도구,청학동,,,형제ENG앞,129.0672137,35.09448103
663,영도구,청학동,,,형제ENG앞,129.0672365,35.09450090
664,영도구,청학동,,,형제ENG앞,129.0670983,35.09469715
665,강서구,송정동,,,,128.8591659,35.08385194
666,영도구,청학동,,,형제ENG앞,129.0673963,35.09442616
667,영도구,청학동,,,형제ENG앞,129.0675428,35.09410012
668,영도구,청학동,,,형제ENG앞,129.0676001,35.09432421
669,영도구,청학동,,,대선조선앞,129.0627122,35.09671009
670,영도구,청학동,,,대선조선앞,129.0614414,35.09717018
671,영도구,청학동,,,대선조선앞,129.0615069,35.09710279
672,영도구,청학동,,,대선조선앞,129.0625274,35.09667913
673,영도구,청학동,,,대선조선앞,129.0624953,35.09665876
674,영도구,청학동,,,대선조선앞,129.0625185,35.09669848
675,영도구,청학동,,,대선조선앞,129.0624407,35.09671534
676,영도구,청학동,,,대선조선앞,129.0625428,35.09670383
677,영도구,청학동,,,대선조선앞,129.0624580,35.09673899
678,영도구,청학동,,,대선조선앞,129.0614420,35.09719171
679,영도구,청학동,,,대선조선앞,129.0616142,35.09714731
680,영도구,청학동,,,대선조선앞,129.0615751,35.09700979
681,영도구,청학동,,,대선조선앞,129.0620062,35.09701081
682,영도구,청학동,,,대선조선앞,129.0627510,35.09664048
683,영도구,청학동,,,대선조선앞,129.0628452,35.09660140
684,영도구,청학동,,,대선조선앞,129.0627860,35.09660131
685,영도구,청학동,,,대선조선앞,129.0627692,35.09657760
686,영도구,청학동,,,대선조선앞,129.0626239,35.09660656
687,영도구,청학동,,,대선조선앞,129.0626404,35.09663153
688,영도구,청학동,,,대선조선앞,129.0626674,35.09660457
689,영도구,청학동,,,대선조선앞,129.0626566,35.09665598
690,영도구,청학동,,해양로 90,대선조선앞,129.0637269,35.09623529
691,영도구,청학동,,,대선조선앞,129.0628981,35.09659001
692,영도구,청학동,,,대선조선앞,129.0631919,35.09642946
693,영도구,청학동,,,대선조선앞,129.0634576,35.09626003
694,영도구,청학동,,해양로73번길 67,대선조선앞,129.0631068,35.09640605
695,영도구,청학동,,,대선조선앞,129.0631843,35.09640559
696,영도구,청학동,,,대선조선앞,129.0632734,35.09643139
697,영도구,청학동,,,대선조선앞,129.0630229,35.09640927
698,영도구,청학동,,,대선조선앞,129.0632216,35.09650178
699,영도구,청학동,,해양로 90,대선조선앞,129.0636691,35.09623288
700,영도구,청학동,,해양로 90,대선조선앞,129.0636534,35.09620947
701,영도구,청학동,,,대선조선앞,129.0637755,35.09622651
702,영도구,청학동,,,대선조선앞,129.0638414,35.09605806
703,영도구,청학동,,,청학성당,129.0627819,35.09590618
704,영도구,청학동,,,부산조선앞,129.0596405,35.09808309
705,영도구,청학동,,,부산조선앞,129.0596594,35.09810328
706,영도구,청학동,,,부산조선앞,129.0602169,35.09771984
707,영도구,청학동,,,부산조선앞,129.0595496,35.09810027
708,영도구,청학동,,,부산조선앞,129.0597655,35.09807298
709,영도구,청학동,,,부산조선앞,129.0595970,35.09803753
710,영도구,청학동,,,부산조선앞,129.0597070,35.09815348
711,영도구,청학동,,,,129.0581570,35.09801346
712,영도구,청학동,,,부산조선앞,129.0604867,35.09765910
713,강서구,송정동,,,,128.8594132,35.08366694
714,영도구,청학동,,,부산조선앞,129.0604018,35.09770772
715,영도구,청학동,,,부산조선앞,129.0604079,35.09764443
716,영도구,청학동,,,부산조선앞,129.0605355,35.09764389
717,영도구,청학동,,,,129.0607633,35.09737637
718,영도구,청학동,,,부산조선앞,129.0605747,35.09747841
719,영도구,청학동,,,부산조선앞,129.0604178,35.09756164
720,영도구,청학동,,,부산조선앞,129.0607857,35.09756262
721,영도구,청학동,,해양로 28-1,송강중공업,129.0581722,35.09915884
722,영도구,청학동,,해양로 28-1,송강중공업,129.0583282,35.09912537
723,영도구,청학동,,,송강중공업,129.0589038,35.09858536
724,영도구,청학동,,,송강중공업,129.0589095,35.09854346
725,영도구,청학동,,,송강중공업,129.0589020,35.09853727
726,영도구,청학동,,태종로 297,송강중공업,129.0588049,35.09867652
727,영도구,청학동,,,송강중공업,129.0587990,35.09856319
728,영도구,청학동,,해양로 22,송강중공업,129.0586626,35.09881667
729,영도구,청학동,,,송강중공업,129.0587308,35.09869901
730,영도구,청학동,,,송강중공업,129.0587308,35.09868623
731,영도구,청학동,,,송강중공업,129.0586960,35.09865692
732,영도구,청학동,,,송강중공업,129.0585296,35.09888267
733,영도구,청학동,,,송강중공업,129.0585183,35.09887897
734,영도구,청학동,,해양로 28-1,송강중공업,129.0583392,35.09905018
735,영도구,청학동,,해양로 28-1,송강중공업,129.0583494,35.09905421
736,영도구,청학동,,해양로 28-1,송강중공업,129.0583903,35.09894732
737,영도구,청학동,,,송강중공업,129.0584304,35.09885143
738,영도구,청학동,,,신한기공사,129.0639678,35.09539699
739,영도구,청학동,,해양로 28-1,송강중공업,129.0583449,35.09916620
740,영도구,청학동,,,송강중공업,129.0588552,35.09870914
741,영도구,청학동,,해양로 22,송강중공업,129.0590841,35.09846379
742,영도구,청학동,,,,129.0577844,35.09808748
743,영도구,청학동,,해양로 22,선진조선앞,129.0572316,35.09916851
744,영도구,청학동,,,선진조선앞,129.0586412,35.10044992
745,영도구,청학동,,해양로 28-1,선진조선앞,129.0590503,35.10069813
746,남구,청학동,,,,129.0646569,35.10554407
747,영도구,청학동,,,,129.0614317,35.10248974
748,영도구,청학동,,해양로 22,선진조선앞,129.0580972,35.09934781
749,영도구,청학동,,해양로 28-1,선진조선앞,129.0582015,35.09918136
750,영도구,청학동,,해양로 22,선진조선앞,129.0580912,35.09928652
751,영도구,청학동,,해양로 22,선진조선앞,129.0580992,35.09929269
752,영도구,청학동,,해양로 28-1,선진조선앞,129.0582080,35.09918881
753,영도구,청학동,,,신한기공사,129.0639171,35.09543219
754,영도구,청학동,,,신한기공사,129.0639572,35.09543335
755,영도구,청학동,,,신한기공사,129.0639515,35.09532346
756,영도구,청학동,,청학북로 76-1,신한기공사,129.0639590,35.09534026
757,영도구,청학동,,,신한기공사,129.0637842,35.09547071
758,영도구,청학동,,,신한기공사,129.0637377,35.09541408
759,영도구,청학동,,,신한기공사,129.0635490,35.09553504
760,영도구,청학동,,해양로73번길 67,신한기공사,129.0631673,35.09572245
761,영도구,청학동,,해양로73번길 67,신한기공사,129.0632171,35.09573202
762,영도구,청학동,,해양로73번길 67,신한기공사,129.0631562,35.09569590
763,영도구,청학동,,해양로73번길 67,신한기공사,129.0633014,35.09555242
764,영도구,청학동,,,신한기공사,129.0637529,35.09555243
765,영도구,청학동,,,,129.0612790,35.09731674
766,영도구,청학동,,,,129.0587039,35.09790615
767,영도구,청학동,,,,129.0587905,35.09778874
768,영도구,청학동,,,,129.0585524,35.09789096
769,영도구,청학동,,,청학시장,129.0592245,35.09757245
770,영도구,청학동,,,청학시장,129.0591109,35.09767126
771,영도구,청학동,,,,129.0589566,35.09779225
772,영도구,청학동,,,청학시장,129.0591861,35.09766108
773,영도구,청학동,,,청학시장,129.0590569,35.09766679
774,영도구,청학동,,,청학시장,129.0591469,35.09771384
775,영도구,청학동,,,청학시장,129.0590734,35.09762704
776,영도구,청학동,,,청학시장,129.0602703,35.09697381
777,영도구,청학동,,,청학시장,129.0599554,35.09718497
778,영도구,청학동,,태종로 297,청학시장,129.0599217,35.09717169
779,영도구,청학동,,,청학시장,129.0599742,35.09720696
780,영도구,청학동,,태종로 297,청학시장,129.0599098,35.09714603
781,영도구,청학동,,,청학시장,129.0596116,35.09741341
782,영도구,청학동,,,청학시장,129.0595187,35.09743528
783,영도구,청학동,,,청학시장,129.0594251,35.09752296
784,영도구,청학동,,,청학시장,129.0594247,35.09745584
785,영도구,청학동,,,청학시장,129.0593860,35.09747897
786,영도구,청학동,,,청학시장,129.0594050,35.09750086
787,영도구,청학동,,,청학시장,129.0593706,35.09745392
788,영도구,청학동,,,청학시장,129.0598527,35.09731574
789,영도구,청학동,,,청학시장,129.0604028,35.09695974
790,영도구,청학동,,,청학시장,129.0606883,35.09677187
791,영도구,청학동,,,청학시장,129.0610054,35.09656495
792,영도구,청학동,,,청학시장,129.0606706,35.09674828
793,영도구,청학동,,,청학시장,129.0607222,35.09678267
794,영도구,청학동,,,청학시장,129.0610695,35.09653449
795,영도구,청학동,,,청학시장,129.0611272,35.09654383
796,영도구,청학동,,,청학시장,129.0607776,35.09666050
797,영도구,청학동,,,청학시장,129.0604241,35.09685413
798,영도구,청학동,,,청학시장,129.0608746,35.09675276
799,영도구,청학동,,태종로 317,청학시장,129.0613751,35.09647324
800,영도구,청학동,,태종로 317,청학시장,129.0616936,35.09634650
801,영도구,청학동,,청학로 89,청학시장,129.0619830,35.09617161
802,영도구,청학동,,태종로 317,청학시장,129.0616430,35.09630709
803,영도구,청학동,,태종로 317,청학시장,129.0616996,35.09637615
804,영도구,청학동,,,청학시장,129.0616972,35.09625659
805,영도구,청학동,,태종로 317,청학시장,129.0616573,35.09632968
806,영도구,청학동,,청학로 89,청학시장,129.0620649,35.09616625
807,영도구,청학동,,태종로 328,청학시장,129.0622617,35.09611633
808,영도구,청학동,,,청학시장,129.0624809,35.09602915
809,영도구,청학동,,,청학성당,129.0626714,35.09589245
810,영도구,청학동,,청학로 90,청학시장,129.0624262,35.09599107
811,영도구,청학동,,청학로 90,청학시장,129.0624410,35.09601540
812,영도구,청학동,,,청학성당,129.0627270,35.09589963
813,영도구,청학동,,청학로 90,청학시장,129.0624323,35.09596042
814,영도구,청학동,,,청학시장,129.0628194,35.09592648
815,영도구,봉래동2가,,,봉래로타리,129.0436493,35.09325853
816,영도구,봉래동2가,,,봉래로타리,129.0431633,35.09345208
817,영도구,봉래동2가,,,봉래로타리,129.0429149,35.09351513
818,영도구,봉래동2가,,태종로105번길 36,봉래로타리,129.0429678,35.09353930
819,영도구,봉래동2가,,태종로105번길 36,봉래로타리,129.0429876,35.09356185
820,영도구,봉래동2가,,,봉래로타리,129.0430828,35.09341224
821,영도구,봉래동2가,,태종로105번길 36,봉래로타리,129.0431174,35.09355182
822,영도구,봉래동2가,,태종로105번길 40-5,봉래로타리,129.0427332,35.09375182
823,영도구,봉래동2가,,태종로105번길 40-7,봉래로타리,129.0437172,35.09336812
824,영도구,봉래동2가,,태종로105번길 36,봉래로타리,129.0438766,35.09326667
825,영도구,봉래동2가,,태종로105번길 36-1,봉래로타리,129.0440027,35.09326561
826,영도구,봉래동2가,,태종로105번길 40-12,봉래로타리,129.0440645,35.09321443
827,영도구,봉래동2가,,태종로113번길 36,봉래로타리,129.0441302,35.09316059
828,영도구,봉래동3가,,태종로105번길 40-11,봉래로타리,129.0446883,35.09280078
829,영도구,봉래동3가,,대교로14번길 12-4,봉래로타리,129.0447144,35.09291011
830,영도구,신선동1가,,번영1길 38,봉래로타리,129.0447781,35.09280006
831,영도구,봉래동3가,,태종로105번길 40-9,봉래로타리,129.0446841,35.09288867
832,영도구,봉래동2가,,태종로105번길 40-5,봉래로타리,129.0444731,35.09292664
833,영도구,봉래동2가,,태종로105번길 42,봉래로타리,129.0443084,35.09297596
834,영도구,봉래동2가,,태종로105번길 29,봉래로타리,129.0440485,35.09310554
835,영도구,봉래동2가,,태종로105번길 29,봉래로타리,129.0440918,35.09311783
836,영도구,봉래동2가,,태종로105번길 29,봉래로타리,129.0441567,35.09312186
837,영도구,봉래동2가,,,봉래로타리,129.0443610,35.09280810
838,영도구,봉래동2가,,대교로14번길 12-4,봉래로타리,129.0439540,35.09308095
839,영도구,봉래동2가,,태종로105번길 40-5,봉래로타리,129.0445214,35.09315710
840,영도구,남항동2가,,절영로 71,대평초교,129.0391889,35.08749981
841,영도구,남항동2가,,절영로 71,대평초교,129.0391243,35.08771479
842,영도구,남항동2가,,절영로 71,대평초교,129.0391550,35.08772437
843,영도구,남항동2가,,절영로 71,대평초교,129.0390871,35.08771113
844,영도구,남항동2가,,남항로 32-8,,129.0389653,35.08805340
845,영도구,남항동2가,,절영로 71,,129.0390478,35.08795590
846,영도구,남항동2가,,남항로 32-8,대평초교,129.0390093,35.08780249
847,영도구,남항동2가,,남항로 32-8,,129.0388814,35.08815048
848,영도구,남항동1가,,남항로 27,,129.0387482,35.08835166
849,영도구,남항동2가,,절영로66번길 6-2,,129.0390295,35.08807637
850,영도구,남항동2가,,절영로 71,대평초교,129.0391882,35.08773662
851,영도구,영선동3가,,,대평초교,129.0396005,35.08660680
852,영도구,영선동3가,,,대평초교,129.0393095,35.08739818
853,영도구,영선동2가,,절영로93번길 29-4,대평초교,129.0394564,35.08700359
854,영도구,대교동1가,,남항로9번길 56,,129.0391989,35.09129147
855,영도구,영선동3가,,절영로93번길 33-5,대평초교,129.0394187,35.08700695
856,영도구,영선동2가,,절영로93번길 29-4,대평초교,129.0394943,35.08700036
857,영도구,영선동3가,,절영로93번길 33-5,대평초교,129.0394010,35.08695505
858,영도구,영선동3가,,절영로93번길 29-8,대평초교,129.0394347,35.08720924
859,영도구,영선동2가,,남항서로82번길 59-7,대평초교,129.0396290,35.08679970
860,영도구,영선동3가,,남항서로82번길 59-13,대평초교,129.0397329,35.08652206
861,영도구,영선동3가,,,대평초교,129.0397927,35.08654421
862,영도구,영선동3가,,,대평초교,129.0401653,35.08633427
863,영도구,영선동3가,,남항서로82번길 65-4,,129.0400616,35.08617682
864,영도구,영선동3가,,절영로85번길 4,대평초교,129.0396689,35.08635291
865,영도구,남항동1가,,,남항로타리,129.0384177,35.08945014
866,영도구,남항동1가,,절영로 43,남항로타리,129.0384206,35.08960984
867,영도구,남항동1가,,절영로 43,남항로타리,129.0382249,35.08969126
868,영도구,남항동1가,,절영로 43,남항로타리,129.0382180,35.08953014
869,영도구,남항동1가,,절영로 43,남항로타리,129.0383267,35.08956098
870,영도구,남항동1가,,절영로 43,남항로타리,129.0382967,35.08957909
871,영도구,남항동1가,,,남항로타리,129.0382194,35.08941121
872,영도구,남항동1가,,절영로 43,남항로타리,129.0381025,35.08955239
873,영도구,남항동1가,,절영로 43,남항로타리,129.0382014,35.08973856
874,영도구,대교동1가,,남항로9번길 50,대교로타리,129.0396834,35.09219710
875,영도구,남항동1가,,절영로 43,남항로타리,129.0384559,35.08962994
876,영도구,남항동1가,,,남항로타리,129.0384312,35.08944273
877,영도구,남항동1가,,,남항로타리,129.0384097,35.08932343
878,영도구,남항동1가,,,남항로타리,129.0386764,35.08874897
879,영도구,남항동1가,,,남항로타리,129.0386064,35.08873911
880,영도구,남항동1가,,,남항로타리,129.0386394,35.08874987
881,영도구,남항동1가,,,남항로타리,129.0384523,35.08898042
882,영도구,남항동1가,,,남항로타리,129.0387061,35.08877198
883,영도구,남항동1가,,절영로 43,남항로타리,129.0383620,35.08982138
884,영도구,남항동1가,,,남항로타리,129.0385273,35.09012335
885,영도구,남항동1가,,,남항로타리,129.0387410,35.09037789
886,영도구,남항동1가,,,남항로타리,129.0385758,35.09007517
887,중구,대청동2가,,,미문화원,129.0326794,35.10287488
888,영도구,남항동1가,,,남항로타리,129.0385512,35.09009942
889,영도구,남항동1가,,,남항로타리,129.0386925,35.09021534
890,영도구,남항동1가,,,남항로타리,129.0385092,35.08987600
891,영도구,남항동1가,,절영로 43,남항로타리,129.0383785,35.08992403
892,영도구,남항동1가,,,남항로타리,129.0385616,35.09025930
893,영도구,남항동1가,,,남항로타리,129.0387334,35.09050630
894,영도구,대교동1가,,남항서로 132,,129.0389612,35.09092316
895,영도구,대교동1가,,남항서로 132,남항로타리,129.0389733,35.09080539
896,영도구,대교동1가,,남항서로 132,남항로타리,129.0389480,35.09083171
897,영도구,대교동1가,,남항서로 132,,129.0390738,35.09092061
898,영도구,대교동2가,,절영로35번길 3,남항로타리,129.0388587,35.09052730
899,영도구,대교동1가,,절영로35번길 3,남항로타리,129.0387334,35.09058124
900,영도구,대교동1가,,남항서로 132,,129.0389402,35.09095879
901,영도구,대교동1가,,남항서로 132,,129.0391626,35.09115466
902,영도구,대교동1가,,남항로9번길 53,대교로타리,129.0396766,35.09217719
903,영도구,대교동1가,,절영로30번길 20,대교로타리,129.0393932,35.09171916
904,영도구,대교동1가,,남항로9번길 53,대교로타리,129.0396461,35.09204197
905,영도구,대교동1가,,,대교로타리,129.0394482,35.09168024
906,영도구,대교동1가,,남항로9번길 56,,129.0391896,35.09134768
907,영도구,대교동1가,,,대교로타리,129.0394259,35.09170738
908,영도구,대교동1가,,남항로9번길 54,대교로타리,129.0396977,35.09200552
909,영도구,대교동1가,,남항로9번길 51-6,대교로타리,129.0395608,35.09174434
910,영도구,대교동1가,,남항로9번길 56,,129.0393204,35.09136060
911,영도구,대교동1가,,절영로30번길 20,,129.0392461,35.09153284
912,영도구,대교동1가,,남항로9번길 51-6,대교로타리,129.0394454,35.09192619
913,영도구,대교동1가,,남항로9번길 51-4,대교로타리,129.0395123,35.09222416
914,영도구,대교동1가,,남항서로 129-1,대교로타리,129.0390467,35.09243609
915,영도구,대교동1가,,남항서로 129-1,대교로타리,129.0390177,35.09241918
916,영도구,대교동1가,,,대교로타리,129.0391118,35.09244493
917,영도구,대교동1가,,남항서로 129-1,대교로타리,129.0390057,35.09239719
918,영도구,대교동1가,,절영로30번길 20,대교로타리,129.0393632,35.09241736
919,중구,대청동2가,,,미문화원,129.0326768,35.10279944
920,영도구,대교동1가,,남항로9번길 52,대교로타리,129.0396957,35.09203750
921,영도구,대교동1가,,남항로9번길 51-2,대교로타리,129.0395468,35.09208470
922,영도구,대교동1가,,남항로9번길 51-4,대교로타리,129.0395020,35.09216747
923,영도구,대교동1가,,절영로30번길 21,,129.0392793,35.09222859
924,영도구,대교동1가,,남항로9번길 52,대교로타리,129.0396759,35.09235165
925,영도구,대교동1가,,남항로9번길 56,대교로타리,129.0398127,35.09230445
926,영도구,대교동1가,,남항로9번길 56,대교로타리,129.0398811,35.09225611
927,영도구,대교동1가,,남항로9번길 56,대교로타리,129.0398763,35.09221926
928,영도구,대교동1가,,남항로9번길 56,대교로타리,129.0398697,35.09218139
929,영도구,대교동1가,,남항로9번길 56,대교로타리,129.0398346,35.09202604
930,영도구,대교동1가,,남항로9번길 56,대교로타리,129.0397967,35.09205807
931,영도구,대교동1가,,남항로9번길 56,대교로타리,129.0397924,35.09206947
932,영도구,대교동1가,,남항로9번길 54,대교로타리,129.0397230,35.09209478
933,영도구,대교동1가,,남항로9번길 53,대교로타리,129.0395792,35.09214891
934,영도구,대교동1가,,남항로9번길 56,대교로타리,129.0397767,35.09223336
935,영도구,대교동1가,,남항로9번길 53,대교로타리,129.0396490,35.09229928
936,영도구,대교동1가,,남항로9번길 53,대교로타리,129.0395842,35.09231860
937,영도구,대교동1가,,남항로9번길 53,대교로타리,129.0395829,35.09232836
938,영도구,대교동1가,,남항로9번길 56,중소기업은행,129.0385819,35.09264359
939,영도구,대교동1가,,,중소기업은행,129.0388022,35.09260373
940,영도구,대교동1가,,남항서로 129-1,중소기업은행,129.0387481,35.09246141
941,영도구,대교동1가,,남항로9번길 56,중소기업은행,129.0383403,35.09261702
942,영도구,대교동1가,,남항로9번길 56,중소기업은행,129.0382070,35.09266499
943,영도구,대교동1가,,남항로9번길 56,중소기업은행,129.0383084,35.09270191
944,영도구,대교동1가,,절영로30번길 20,중소기업은행,129.0376514,35.09311281
945,영도구,대교동1가,,절영로30번길 20,중소기업은행,129.0376939,35.09307704
946,영도구,대교동1가,,절영로30번길 21-1,중소기업은행,129.0380443,35.09274814
947,영도구,대교동1가,,절영로30번길 18,중소기업은행,129.0375886,35.09308392
948,영도구,대교동1가,,,중소기업은행,129.0377207,35.09308067
949,영도구,대교동1가,,절영로30번길 20,중소기업은행,129.0376129,35.09310082
950,영도구,대교동1가,,,중소기업은행,129.0378302,35.09297440
951,영도구,대교동1가,,절영로30번길 21-1,중소기업은행,129.0377468,35.09280857
952,영도구,대교동1가,,,영도경찰서,129.0372713,35.09341622
953,영도구,대교동1가,,,영도경찰서,129.0373606,35.09333099
954,영도구,대교동1가,,,영도경찰서,129.0372367,35.09318906
955,영도구,대교동1가,,,영도경찰서,129.0370986,35.09390190
956,영도구,대교동1가,,,영도경찰서,129.0371644,35.09377010
957,영도구,대교동1가,,,영도경찰서,129.0370988,35.09360139
958,영도구,대교동1가,,,영도경찰서,129.0370991,35.09375184
959,영도구,대교동1가,,,영도경찰서,129.0371326,35.09375998
960,영도구,대교동1가,,,영도경찰서,129.0370658,35.09374084
961,영도구,대교동1가,,,영도경찰서,129.0370335,35.09373344
962,영도구,대교동1가,,,영도경찰서,129.0370000,35.09372429
963,영도구,대교동1가,,,영도경찰서,129.0369577,35.09430231
964,영도구,대교동1가,,,영도경찰서,129.0371098,35.09402989
965,영도구,대교동1가,,,영도경찰서,129.0370487,35.09409661
966,영도구,대교동1가,,,영도경찰서,129.0370122,35.09410425
967,영도구,대교동1가,,,영도경찰서,129.0369585,35.09399450
968,영도구,대교동1가,,,영도경찰서,129.0369602,35.09414855
969,영도구,대교동1가,,,영도경찰서,129.0368983,35.09421874
970,영도구,대교동1가,,,영도경찰서,129.0368694,35.09420227
971,영도구,대교동1가,,,영도경찰서,129.0368587,35.09411901
972,중구,남포동1가,,중앙대로 2,영도경찰서,129.0365963,35.09546609
973,영도구,대교동1가,,,영도경찰서,129.0369074,35.09448131
974,영도구,대교동1가,,,영도경찰서,129.0368708,35.09448763
975,중구,대청동2가,,대청로99번길 7,미문화원,129.0314658,35.10283846
976,중구,남포동1가,,중앙대로 2,영도경찰서,129.0365004,35.09544138
977,중구,남포동1가,,중앙대로 2,영도경찰서,129.0364668,35.09543491
978,중구,남포동1가,,중앙대로 2,영도경찰서,129.0364358,35.09542616
979,중구,남포동1가,,중앙대로 2,영도경찰서,129.0364033,35.09541893
980,중구,대청동2가,,중구로 74,광일초교,129.0307323,35.10287668
981,중구,대청동2가,,중구로 74,광일초교,129.0300405,35.10295712
982,중구,대청동2가,,중구로 74,광일초교,129.0307514,35.10290147
983,중구,대청동2가,,중구로 74,광일초교,129.0307723,35.10293074
984,중구,대청동2가,,중구로 74,광일초교,129.0307316,35.10284983
985,중구,대청동2가,,중구로 74,광일초교,129.0298442,35.10290947
986,사상구,엄궁동,,낙동대로 733,,128.9692482,35.12726451
987,중구,대청동2가,,중구로 74,광일초교,129.0299006,35.10289177
988,중구,대청동2가,,중구로 74,광일초교,129.0291108,35.10295355
989,중구,대청동2가,,중구로 74,광일초교,129.0291272,35.10299792
990,중구,대청동2가,,중구로 74,광일초교,129.0290938,35.10291938
991,중구,대청동2가,,,광일초교,129.0294565,35.10301507
992,중구,대청동2가,,중구로 74,광일초교,129.0299179,35.10299627
993,중구,대청동2가,,중구로 74,광일초교,129.0303677,35.10297482
994,중구,대청동2가,,,광일초교,129.0305436,35.10282197
995,중구,대청동2가,,,광일초교,129.0301166,35.10283943
996,중구,대청동2가,,,광일초교,129.0298367,35.10285306
997,중구,대청동2가,,중구로 74,,129.0294084,35.10286870
998,중구,중앙동4가,,중앙대로 87,중앙로타리,129.0368052,35.10533448
999,중구,중앙동4가,,,중앙로타리,129.0368943,35.10528258
1000,중구,중앙동4가,,중앙대로93번길 3,중앙로타리,129.0364291,35.10520453
1001,중구,중앙동4가,,,중앙로타리,129.0368769,35.10525258
1002,중구,중앙동4가,,충장대로 7,중앙로타리,129.0369115,35.10522604
1003,중구,중앙동4가,,충장대로 7,중앙로타리,129.0369444,35.10519854
1004,중구,중앙동4가,,,중앙로타리,129.0368919,35.10513069
1005,중구,중앙동4가,,,중앙로타리,129.0369114,35.10510343
1006,중구,중앙동4가,,,중앙로타리,129.0367598,35.10506756
1007,중구,중앙동4가,,,중앙로타리,129.0368207,35.10502005
1008,부산진구,전포동,,,,129.0642047,35.15783716
1009,중구,중앙동4가,,충장대로 7,중앙로타리,129.0367255,35.10499219
1010,중구,부평동1가,,,대청로타리,129.0283204,35.10302316
1011,중구,대청동2가,,중구로 74,대청로타리,129.0289816,35.10297664
1012,중구,부평동1가,,,대청로타리,129.0285071,35.10305439
1013,중구,대청동2가,,,,129.0288955,35.10303869
1014,중구,대청동2가,,중구로 74,,129.0289303,35.10289177
1015,중구,부평동1가,,중구로 74,대청로타리,129.0285944,35.10290822
1016,중구,부평동1가,,,대청로타리,129.0283419,35.10291935
1017,중구,부평동1가,,,대청로타리,129.0281058,35.10290855
1018,중구,부평동1가,,,대청로타리,129.0278097,35.10290636
1019,중구,부평동1가,,,대청로타리,129.0281905,35.10310436
1020,중구,부평동1가,,,대청로타리,129.0279248,35.10310690
1021,중구,부평동1가,,,대청로타리,129.0278826,35.10296055
1022,중구,중앙동4가,,충장대로 7,세관로타리,129.0373331,35.10496316
1023,중구,부평동1가,,,대청로타리,129.0279497,35.10306450
1024,중구,부평동1가,,,대청로타리,129.0281223,35.10304617
1025,중구,부평동1가,,,대청로타리,129.0280263,35.10300899
1026,중구,부평동1가,,,대청로타리,129.0280354,35.10303529
1027,중구,부평동1가,,,대청로타리,129.0279786,35.10299774
1028,중구,중앙동4가,,충장대로 7,세관로타리,129.0375647,35.10513949
1029,중구,중앙동4가,,,세관로타리,129.0372733,35.10535342
1030,중구,중앙동4가,,충장대로 7,세관로타리,129.0376048,35.10509938
1031,중구,중앙동4가,,충장대로 7,세관로타리,129.0377612,35.10511635
1032,중구,중앙동4가,,충장대로 7,세관로타리,129.0373321,35.10513756
1033,중구,중앙동4가,,충장대로 7,세관로타리,129.0372733,35.10508770
1034,중구,중앙동4가,,충장대로 7,세관로타리,129.0371917,35.10498976
1035,중구,중앙동4가,,충장대로 7,세관로타리,129.0372096,35.10502608
1036,중구,중앙동4가,,충장대로 7,세관로타리,129.0370519,35.10497848
1037,중구,대청동2가,,,미문화원,129.0325391,35.10284113
1038,중구,중앙동5가,,충장대로 7,세관로타리,129.0375517,35.10405639
1039,중구,중앙동5가,,충장대로 7,세관로타리,129.0375852,35.10406085
1040,중구,중앙동5가,,충장대로 7,세관로타리,129.0375120,35.10412284
1041,중구,중앙동5가,,충장대로 7,세관로타리,129.0376188,35.10399691
