번호,시군구명,동명,도로명,교차로명,경도,위도
3920,북구,금곡동,효열로 134,금곡주공905동앞,129.0138444,35.2564405
3921,북구,금곡동,효열로 42,금곡신금초교입구,129.0144692,35.24975593
3922,북구,금곡동,효열로 42,금곡신금초교입구,129.0145005,35.24974481
3923,부산진구,전포동,서전로58번길 40,진여중,129.0651981,35.15553628
3924,부산진구,전포동,전포대로 181,진여중,129.0651245,35.15454982
3925,부산진구,전포동,서전로58번길 70,진여중,129.065211,35.1543494
3926,부산진구,전포동,전포대로 181,진여중,129.0654927,35.15465495
3927,부산진구,전포동,전포대로 181,진여중,129.0656133,35.15445026
3928,부산진구,전포동,,전포로타리,129.0653914,35.15816743
3929,금정구,부곡동,동현로16번길 90,부곡오시계시장(부곡생마트직결),129.0882193,35.22031814
3930,부산진구,전포동,동성로118번길 37,전포초교입구,129.0653697,35.16121995
3931,부산진구,전포동,,전포초교입구,129.0651338,35.16059738
3932,기장군,철마면,곰내길 121,의성한우(2),129.1572796,35.28385258
3933,부산진구,전포동,,전포초교입구,129.0654835,35.16076491
3934,부산진구,전포동,동성로118번가길 14-4,전포초교입구,129.0656933,35.16029232
3935,부산진구,전포동,동천로132번길 41,전포초교입구,129.0653771,35.16011048
3936,부산진구,개금동,가야대로 442,개금로타리(백병원),129.020743,35.15338032
3937,북구,금곡동,효열로 42,금곡신금초교입구,129.0146524,35.24962847
3938,부산진구,개금동,가야대로 442,개금로타리(백병원),129.0207022,35.1534346
3939,부산진구,개금동,가야대로 442,개금로타리(백병원),129.020387,35.15344274
3940,부산진구,가야동,,가야공원입구,129.02966,35.15366113
3941,부산진구,가야동,,가야공원입구,129.029311,35.15360397
3942,기장군,철마면,,철마어린이집,129.1502539,35.27576524
3943,부산진구,가야동,가야대로 523,가야공원입구,129.0298795,35.15345391
3944,기장군,철마면,,철마어린이집,129.1503292,35.27576614
3945,기장군,철마면,,철마어린이집 뒤,129.1501185,35.2759787
3946,부산진구,가야동,,가야공원입구,129.0296876,35.15328228
3947,부산진구,가야동,,가야공원입구,129.0294412,35.15337505
3948,부산진구,가야동,,가야삼거리(동의대),129.0383909,35.15492489
3949,기장군,철마면,,승가네 한우,129.1477556,35.27523984
3950,부산진구,가야동,,가야삼거리(동의대),129.0378109,35.15507206
3951,부산진구,가야동,가야대로587번길 13,가야삼거리(동의대),129.0364864,35.15487748
3952,기장군,철마면,대곡2길 14,밤나무집 앞,129.1504664,35.26704136
3953,부산진구,가야동,,가야삼거리(동의대),129.0364652,35.15457847
3954,부산진구,가야동,,가야삼거리(동의대),129.0360116,35.154529
3955,부산진구,가야동,가야대로 635-12,가야현대아파트,129.0412243,35.155675
3956,부산진구,가야동,가야대로 635-12,가야현대아파트,129.0414687,35.15543258
3957,부산진구,가야동,가야대로 635-12,가야현대아파트,129.0414886,35.15547631
3958,부산진구,가야동,,가야굴다리,129.046422,35.15635194
3959,동래구,명장동,시실로211번길 6,명장우성아파트 앞,129.1018533,35.2066607
3960,부산진구,가야동,,가야굴다리,129.0463966,35.15639432
3961,강서구,생곡동,,세산삼거리,128.8743107,35.14150115
3962,금정구,구서동,체육공원로 33,동래초등학교,129.097111,35.24779874
3963,부산진구,가야동,가야대로673번길 20,가야굴다리,129.0453534,35.15643893
3964,부산진구,가야동,가야대로 670,가야굴다리,129.0458938,35.15643591
3965,부산진구,가야동,,가야굴다리,129.0462281,35.15647357
3966,부산진구,부전동,가야대로755번길 11-5,부전로타리,129.0547395,35.15791235
3967,기장군,철마면,개좌로 742-8,대곡마을입구,129.1507018,35.26665808
3968,부산진구,부전동,,부전로타리,129.0545675,35.15775353
3969,부산진구,부전동,서면문화로5번길 31,부전로타리,129.0550909,35.15748361
3970,부산진구,부전동,가야대로 753,부전로타리,129.0546918,35.15738433
3971,부산진구,전포동,중앙대로 808,삼전로타리,129.0640346,35.16414206
3972,부산진구,전포동,중앙대로 808,삼전로타리,129.0638755,35.16403695
3973,부산진구,전포동,중앙대로 808,삼전로타리,129.0635774,35.16416558
3974,부산진구,전포동,중앙대로 808,삼전로타리,129.0634195,35.1641272
3975,부산진구,범천동,,철도공작창,129.0550924,35.15166269
3976,부산진구,전포동,전포대로275번길 67,삼전로타리,129.0640863,35.16376048
3977,기장군,정관읍,산단4로 160,LH주공410동 앞,129.1912874,35.32091265
3978,부산진구,전포동,전포대로275번길 67,삼전로타리,129.0640171,35.16375955
3979,기장군,정관읍,산단4로 160,LH주공410동 앞,129.1913284,35.32089877
3980,부산진구,전포동,전포대로275번길 67,삼전로타리,129.0638381,35.16383603
3981,부산진구,전포동,동성로 152,진세무서,129.0623255,35.16123261
3982,부산진구,전포동,,진세무서,129.0622354,35.16186537
3983,부산진구,전포동,동성로 152,진세무서,129.0621655,35.16171696
3984,부산진구,전포동,동성로 147,진세무서,129.062388,35.16165161
3985,동래구,온천동,금정마을로145번길 11,동원빌라 맨션,129.0696228,35.21167658
3986,연제구,연산동,,연일초교,129.0958914,35.18576331
3987,연제구,연산동,,연산1동현대아파트,129.0947504,35.18472407
3988,연제구,연산동,,미천연산삼성타워,129.089058,35.1787898
3989,연제구,연산동,,미천연산삼성타워,129.0888919,35.17901628
3990,연제구,연산동,신금로23번길 9,연신초교앞,129.0934984,35.19176112
3991,부산진구,전포동,동성로 147,진세무서,129.0623874,35.16168215
3992,부산진구,부전동,,서면교차로,129.0595707,35.1583034
3993,부산진구,부전동,,서면교차로,129.0596218,35.15816751
3994,기장군,정관읍,정관덕산2길 18-2,구연동 입구,129.182236,35.3217114
3995,부산진구,부전동,,서면교차로,129.058895,35.15746346
3996,영도구,동삼동,,동서레미콘,129.0730958,35.08651886
3997,부산진구,부전동,가야대로 795,서면교차로,129.0589872,35.15744307
3998,부산진구,부전동,중앙대로 723,서면교차로,129.0593026,35.15748781
3999,부산진구,부전동,,서면교차로,129.0593553,35.15756473
4000,동구,수정동,중앙대로 291,인창병원후문,129.0425995,35.12213998
4001,동구,수정동,고관로 38,인창병원후문,129.0426192,35.12203543
4002,동구,수정동,중앙대로 287,인창병원후문,129.042487,35.12192601
4003,북구,만덕동,만덕1로42번길 3-12,만덕중학교,129.0319708,35.21438119
4004,북구,만덕동,만덕1로42번길 3-12,만덕중학교,129.0319915,35.21434649
4005,북구,화명동,산성로 59,대천주택앞,129.0186644,35.2409584
4006,해운대구,좌동,,상당초교앞,129.1755815,35.1798997
4007,동구,수정동,중앙대로 287,인창병원후문,129.0425156,35.12184033
4008,기장군,정관읍,,방곡마을 망향빌,129.1875199,35.32455628
4009,동구,수정동,,동구사회복지회관,129.0403593,35.13079586
4010,동구,수정동,,동구사회복지회관,129.0402914,35.1307339
4011,동구,수정동,,동구사회복지회관,129.040267,35.13070795
4012,동구,좌천동,중앙대로371번길 8,부산진역 앞,129.0491445,35.12913016
4013,동구,초량동,,동일파크맨션,129.0334565,35.11721684
4014,동구,초량동,망양로490번길 4,동일파크맨션,129.0335548,35.11703722
4015,동구,좌천동,중앙대로371번길 62-4,수정초교,129.0467737,35.13100766
4016,기장군,정관읍,,방곡마을 망향빌,129.1874884,35.32451923
4017,동구,좌천동,중앙대로371번길 62-4,수정초교,129.0467306,35.13100023
4018,동구,수정동,중앙대로 318,(LG정유 초량충전소) 세일병원,129.044592,35.12409566
4019,강서구,화전동,,화전지구산업단지- 17구역,128.8781418,35.09880271
4020,동구,수정동,중앙대로 318,(LG정유 초량충전소) 세일병원,129.0445111,35.12412474
4021,동구,수정동,중앙대로 314,(LG정유 초량충전소) 세일병원,129.0443065,35.12397169
4022,동구,초량동,,부산고교입구,129.037893,35.12034359
4023,동구,수정동,중앙대로 311,(LG정유 초량충전소) 세일병원,129.0444522,35.12381765
4024,동구,초량동,,선화여상,129.0332859,35.12156911
4025,동구,초량동,고관로 64,(LG정유 초량충전소) 세일병원,129.044639,35.12394715
4026,기장군,정관읍,용수로 4,또래오래치킨,129.179599,35.32627945
4027,동구,좌천동,중앙대로 399,봉생병원,129.0510301,35.13100672
4028,동구,좌천동,중앙대로 399,봉생병원,129.0510294,35.13087338
4029,해운대구,좌동,,"동부아파트(42),(45)직결",129.1763226,35.17734796
4030,동구,수정동,중앙대로 342,고관입구(중앙로),129.0461908,35.12682861
4031,동구,수정동,중앙대로332번길 7-12,고관입구(중앙로),129.0461835,35.12672161
4032,동구,수정동,,고관입구(중앙로),129.0467794,35.1269896
4033,동래구,명장동,복천로 131,,129.0991201,35.2074675
4034,동래구,명장동,시실로205번길 17,,129.0994595,35.20724301
4035,동구,범일동,,삼일극장(직결:동구청),129.0563745,35.13936771
4036,기장군,정관읍,용수로 4,또래오래치킨,129.1796136,35.32624363
4037,기장군,정관읍,가동길 12,애니타임 앞,129.1800759,35.32713982
4038,동구,범일동,,삼일극장(직결:동구청),129.0566166,35.13928947
4039,동구,범일동,범곡남로 9,삼일극장(직결:동구청),129.0563742,35.13816638
4040,동구,범일동,범곡남로 9,삼일극장(직결:동구청),129.0566115,35.13809143
4041,기장군,정관읍,가동3로 1,피올라 어린이집,129.1799175,35.32863249
4042,동구,초량동,,부산역(부산진 이지벨 이설설치),129.0398588,35.11531408
4043,동구,초량동,초량로13번길 79,부산역(부산진 이지벨 이설설치),129.0395743,35.11531141
4044,부산진구,연지동,,홍해사,129.0492043,35.16872727
4045,동구,좌천동,진성로65번길 13-2,수정초교뒷편,129.0462304,35.13229421
4046,기장군,정관읍,모전로 41,동일스위트 3차 후문,129.1666377,35.33877061
4047,동구,좌천동,진성로65번길 13-2,수정초교뒷편,129.0462263,35.13226489
4048,동구,수정동,,초량6동새마을금고,129.0349072,35.1261002
4049,동구,수정동,홍곡남로 49,초량6동새마을금고,129.0348911,35.12597927
4050,동구,수정동,홍곡남로 49,초량6동새마을금고,129.0347901,35.12593961
4051,기장군,정관읍,,신동아아파트(정관면 28블럭),129.176909,35.32670655
4052,동구,수정동,홍곡남로 49,초량6동새마을금고,129.0347541,35.12586675
4053,동구,초량동,,선화여상,129.0331678,35.12154211
4054,동구,범일동,,범일초교,129.0497443,35.13979759
4055,동구,수정동,중앙대로 325,고관입구삼거리,129.0447587,35.12605531
4056,동구,수정동,중앙대로 325,고관입구삼거리,129.0447424,35.12605972
4057,동구,수정동,중앙대로 325,고관입구삼거리,129.0446751,35.12614928
4058,동구,수정동,중앙대로 325,고관입구삼거리,129.0444568,35.12581374
4059,동구,좌천동,성남로 42,대양주유소,129.0556615,35.13105293
4060,동구,좌천동,,대양주유소,129.0568972,35.13128343
4061,부산진구,전포동,,상공회의소,129.0627494,35.14858925
4062,동구,좌천동,성남이로5번길 10-1,대양주유소,129.0572084,35.13119012
4063,동구,좌천동,,대양주유소,129.055474,35.13118151
4064,동구,범일동,범일로 108,예식장사거리,129.0607883,35.13899126
4065,동구,범일동,범일로 108,예식장사거리,129.0607193,35.13908069
4066,동구,수정동,중앙대로332번길 9,대한생명앞,129.04585,35.12562738
4067,동구,수정동,중앙대로332번길 7-7,대한생명앞,129.0455803,35.12571105
4068,동구,범일동,중앙대로 531-3,범일로타리,129.0564422,35.1413261
4069,동구,범일동,,범일로타리,129.0566695,35.14124566
4070,동구,범일동,,범일로타리,129.0565708,35.1422372
4071,동구,범일동,,범일로타리,129.0566605,35.14220296
4072,동구,범일동,,범일로타리,129.0563435,35.14230124
4073,동구,범일동,범곡북로 1-1,범일로타리,129.0563532,35.14219728
4074,동구,범일동,,범일로타리,129.0559138,35.14264898
4075,동구,범일동,,범일로타리,129.0560194,35.14258057
4076,동구,범일동,,범일로타리,129.0561064,35.14239427
4077,부산진구,부암동,백양산로 57,당감뜨란채아파트,129.0307203,35.17406782
4078,부산진구,부암동,백양산로 70,동양초교,129.0313031,35.17687951
4079,동구,범일동,,범일로타리,129.05598,35.1419492
4080,동구,범일동,중앙대로 537,범일로타리,129.0560513,35.14192328
4081,동구,범일동,범곡남로 9,범일철길 삼거리,129.0566904,35.13697451
4082,동구,범일동,,범일철길 삼거리,129.0566653,35.1372805
4083,동구,범일동,자성로 134,범일전화국,129.0637324,35.13691003
4084,동구,범일동,자성로 128,범일전화국,129.0636127,35.13699337
4085,동구,범일동,자성로 128,범일전화국,129.0633959,35.1370127
4086,동구,범일동,자성로 128,범일전화국,129.0633714,35.13721959
4087,중구,중앙동4가,,중앙부두,129.0418349,35.11097263
4088,동구,초량동,중앙대로 267,초량로타리,129.0424991,35.1199905
4089,동구,초량동,중앙대로 267,초량로타리,129.0421685,35.1199364
4090,동구,초량동,중앙대로 263,초량로타리,129.042196,35.11988855
4091,동구,초량동,,초량로타리,129.0419381,35.11960446
4092,동구,초량동,중앙대로 240,초량로타리,129.0417353,35.11912861
4093,동구,초량동,중앙대로 240,초량로타리,129.0419918,35.11900189
4094,동구,초량동,,초량로타리,129.0422041,35.11933593
4095,동구,초량동,,초량로타리,129.0421742,35.11938297
4096,부산진구,가야동,가야공원로 41,가야공원입구사거리,129.0299588,35.15130078
4097,동구,좌천동,,항만소방서,129.0524351,35.12588065
4098,동구,좌천동,,항만소방서,129.0519309,35.12581367
4099,동구,좌천동,충장대로 314,5부두,129.0550398,35.12677892
4100,동구,좌천동,충장대로 314,5부두,129.055232,35.12623206
